event_id	modified_uniprot	partner_uniprot	interface_signature_size	interface_contact_count	structure_complexes	interface_cluster_id
event_00397	Q9UQM7	P11137	49	20	Complex3680	interface_cluster_249
event_00398	Q8N5S9	Q04917	36	14	Complex2966	interface_cluster_250
event_00399	Q8N5S9	Q04917	36	14	Complex2966	interface_cluster_250
event_00400	Q96RR4	P0DP23	250	180	Complex3214	interface_cluster_251
event_00401	Q96RR4	P31946	72	33	Complex3213	interface_cluster_252
event_00402	Q96RR4	P31946	72	33	Complex3213	interface_cluster_252
event_00403	Q9H257	O95999	42	18	Complex3351	interface_cluster_253
event_00404	P42575	P63104	75	40	Complex1538	interface_cluster_254
event_00405	P42575	P63104	75	40	Complex1538	interface_cluster_254
event_00406	P55210	P55211	70	34	Complex1844	interface_cluster_255
event_00407	Q14790	P27986	75	33	Complex2541	interface_cluster_256
event_00408	Q14790	P53350	54	24	Complex2542	interface_cluster_257
event_00409	P41180	P31946	55	29	Complex1519	interface_cluster_258
event_00410	Q8WTX7	Q9NXC5	33	17	Complex3048	interface_cluster_259
event_00411	Q8WTX7	Q9H6Y7	58	35	Complex3049	interface_cluster_260
event_00412	Q03135	P60953	37	22	Complex2156	interface_cluster_261
event_00413	Q03135	P41240	17	5	Complex2157	interface_cluster_262
event_00414	Q03135	P41240	17	5	Complex2157	interface_cluster_262
event_00415	Q03135	Q14451	64	29	Complex2159	interface_cluster_263
event_00416	Q03135	Q06124	52	20	Complex2160	interface_cluster_264
event_00417	Q03135	Q12933	108	48	Complex2161	interface_cluster_265
event_00418	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00419	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00420	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00421	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00422	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00423	Q03135	Q9BZV1	96	47	Complex2155	interface_cluster_266
event_00424	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00425	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00426	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00427	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00428	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00429	Q03135	P55072	54	25	Complex2154	interface_cluster_267
event_00430	P51636	Q03135	83	54	Complex1759	interface_cluster_268
event_00431	P51636	P20936	61	25	Complex1760	interface_cluster_269
event_00432	Q6NZI2	Q05469	92	38	Complex2868	interface_cluster_270
event_00433	Q6NZI2	Q05469	92	38	Complex2868	interface_cluster_270
event_00434	Q6NZI2	Q05469	92	38	Complex2868	interface_cluster_270
event_00435	P22681	P35221	78	38	Complex1165	interface_cluster_271
event_00436	P22681	P00533	70	30	Complex442	interface_cluster_272
event_00437	P22681	P27986	62	25	Complex1166	interface_cluster_273
event_00438	P22681	P15498	40	16	Complex1164	interface_cluster_274
event_00439	P22681	Q04917	71	33	Complex1160	interface_cluster_275
event_00440	P22681	Q04917	71	33	Complex1160	interface_cluster_275
event_00441	P22681	Q04917	71	33	Complex1160	interface_cluster_275
event_00442	P22681	Q04917	71	33	Complex1160	interface_cluster_275
event_00443	Q13191	P51668	110	65	Complex2358	interface_cluster_276
event_00444	Q9ULV8	P62837	39	23	Complex3591	interface_cluster_277
event_00445	P83916	P68431	41	18	Complex2012	interface_cluster_278
event_00446	O00257	Q06587	87	39	Complex11	interface_cluster_279
event_00447	Q9Y3M2	P63104	19	12	Complex3701	interface_cluster_280
event_00448	Q9Y3M2	P63104	19	12	Complex3701	interface_cluster_280
event_00449	Q8IX12	Q9GZV5	64	28	Complex2947	interface_cluster_281
event_00450	Q8N163	Q96EB6	77	35	Complex2960	interface_cluster_282
event_00451	Q9BWC9	P04637	63	28	Complex3292	interface_cluster_283
event_00452	Q8IVM0	P00533	51	24	Complex2932	interface_cluster_284
event_00453	Q8IVM0	P00533	51	24	Complex2932	interface_cluster_284
event_00454	Q16204	Q969H0	78	35	Complex2701	interface_cluster_285
event_00455	Q16204	Q969H0	78	35	Complex2701	interface_cluster_285
event_00456	Q16204	Q969H0	78	35	Complex2701	interface_cluster_285
event_00457	Q16204	Q969H0	78	35	Complex2701	interface_cluster_285
event_00458	Q3V6T2	P63096	61	27	Complex2766	interface_cluster_286
event_00459	Q3V6T2	P08754	60	26	Complex2768	interface_cluster_287
event_00460	Q3V6T2	P63092	100	48	Complex2767	interface_cluster_288
event_00461	Q3V6T2	P27986	42	15	Complex2769	interface_cluster_289
event_00462	Q3V6T2	P27986	42	15	Complex2769	interface_cluster_289
event_00463	Q9P219	O14640	57	22	Complex3516	interface_cluster_290
event_00464	P32239	Q06124	57	24	Complex1348	interface_cluster_291
event_00465	P32239	P41220	53	25	Complex1347	interface_cluster_292
event_00466	P32239	P41220	53	25	Complex1347	interface_cluster_292
event_00467	P24385	Q5XUX0	75	37	Complex1186	interface_cluster_293
event_00468	P30281	Q96CD0	57	26	Complex1269	interface_cluster_294
event_00469	O60563	O60885	40	15	Complex229	interface_cluster_295
event_00470	O60563	O60885	40	15	Complex229	interface_cluster_295
event_00471	O60563	O60885	40	15	Complex229	interface_cluster_295
event_00472	O60563	O60885	40	15	Complex229	interface_cluster_295
event_00473	O60563	O60885	40	15	Complex229	interface_cluster_295
event_00474	Q8ND76	Q00536	84	37	Complex2085	interface_cluster_296
event_00475	Q8ND76	Q00536	84	37	Complex2085	interface_cluster_296
event_00476	Q8ND76	P63104	54	25	Complex2978	interface_cluster_297
event_00477	P32248	Q06124	58	25	Complex1350	interface_cluster_298
event_00478	Q15762	P20701	50	26	Complex2673	interface_cluster_299
event_00479	P20963	Q9BTU6	46	19	Complex1135	interface_cluster_300
event_00480	P20963	Q9BTU6	46	19	Complex1135	interface_cluster_300
event_00481	Q9NZQ7	Q9Y4X5	70	38	Complex3495	interface_cluster_301
event_00482	Q9NZQ7	Q9Y4X5	70	38	Complex3495	interface_cluster_301
event_00483	Q9NZQ7	P46977	56	26	Complex3494	interface_cluster_302
event_00484	P10747	P41240	26	10	Complex880	interface_cluster_303
event_00485	P10747	P41240	26	10	Complex880	interface_cluster_303
event_00486	Q8TDQ1	P29350	38	15	Complex3033	interface_cluster_304
event_00487	P20138	Q06124	53	21	Complex1131	interface_cluster_305
event_00488	P20138	Q06124	53	21	Complex1131	interface_cluster_305
event_00489	P20138	Q06124	53	21	Complex1131	interface_cluster_305
event_00490	P20138	P29350	56	23	Complex1129	interface_cluster_306
event_00491	P20138	P29350	56	23	Complex1129	interface_cluster_306
event_00492	P16671	P35568	46	18	Complex1042	interface_cluster_307
event_00493	P16671	P35568	46	18	Complex1042	interface_cluster_307
event_00494	P16671	P07996	68	37	Complex1041	interface_cluster_308
event_00495	P30203	O75791	71	39	Complex1263	interface_cluster_309
event_00496	P30203	P62993	55	25	Complex1264	interface_cluster_310
event_00497	P30203	Q13094	90	35	Complex1267	interface_cluster_311
event_00498	P30203	Q9NP31	77	36	Complex1265	interface_cluster_312
event_00499	P30203	Q9NP31	77	36	Complex1265	interface_cluster_312
event_00500	Q9NPY3	P22681	42	20	Complex3430	interface_cluster_313
event_00501	Q9NPY3	P22681	42	20	Complex3430	interface_cluster_313
event_00502	Q12834	P30260	0	0		interface_cluster_314
event_00503	Q12834	P12830	48	19	Complex2282	interface_cluster_315
event_00504	Q12834	Q16763	42	20	Complex2280	interface_cluster_316
event_00505	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00506	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00507	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00508	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00509	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00510	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00511	P30304	Q9Y297	46	18	Complex1280	interface_cluster_317
event_00512	P30304	Q9UKB1	73	44	Complex1287	interface_cluster_318
event_00513	P30304	Q9UKB1	73	44	Complex1287	interface_cluster_318
event_00514	P30304	P49841	65	32	Complex1282	interface_cluster_319
event_00515	P30304	P14618	66	33	Complex1279	interface_cluster_320
event_00516	P30304	P31946	62	24	Complex1290	interface_cluster_321
event_00517	P30304	P31946	62	24	Complex1290	interface_cluster_321
event_00518	P30305	P31947	47	24	Complex1294	interface_cluster_322
event_00519	P30305	P31946	88	42	Complex1292	interface_cluster_323
event_00520	P30305	P31946	88	42	Complex1292	interface_cluster_323
event_00521	P30305	P62258	47	22	Complex1293	interface_cluster_322
event_00522	P30305	P62258	47	22	Complex1293	interface_cluster_322
event_00523	P30307	O00410	77	44	Complex1300	interface_cluster_324
event_00524	P30307	P31946	43	21	Complex1297	interface_cluster_325
event_00525	P30307	P31946	43	21	Complex1297	interface_cluster_325
event_00526	P30307	P31946	43	21	Complex1297	interface_cluster_325
event_00527	Q8NHZ8	Q9UJX5	19	7	Complex2999	interface_cluster_326
event_00528	P30260	Q8NEM0	74	34	Complex1268	interface_cluster_327
event_00529	Q16543	Q96GD4	50	23	Complex2716	interface_cluster_328
event_00530	Q16543	P11802	82	52	Complex2714	interface_cluster_329
event_00531	Q16543	P11802	82	52	Complex2714	interface_cluster_329
event_00532	Q16543	P07900	197	138	Complex2713,Complex733	interface_cluster_330
event_00533	Q16543	P04049	33	13	Complex2715	interface_cluster_331
event_00534	Q16543	P12931	72	41	Complex2718	interface_cluster_332
event_00535	P60953	Q9NQU5	27	14	Complex1871	interface_cluster_333
event_00536	Q9H3Q1	Q96PE2	60	21	Complex3354	interface_cluster_334
event_00537	Q9H3Q1	Q96PE2	60	21	Complex3354	interface_cluster_334
event_00538	Q9H3Q1	P60953	36	16	Complex3355	interface_cluster_335
event_00539	Q9H3Q1	P60953	36	16	Complex3355	interface_cluster_335
event_00540	Q9H3Q1	Q9BYG4	78	34	Complex3356	interface_cluster_336
event_00541	Q9H3Q1	Q9BYG4	78	34	Complex3356	interface_cluster_336
event_00542	Q6P1J9	P35222	36	13	Complex2871	interface_cluster_337
event_00543	Q6P1J9	P35222	36	13	Complex2871	interface_cluster_337
event_00544	Q6P1J9	P35222	36	13	Complex2871	interface_cluster_337
event_00545	Q69YH5	P0C0S8	58	26	Complex2853	interface_cluster_338
event_00546	Q69YH5	P68431	80	39	Complex2854	interface_cluster_339
event_00547	Q69YH5	Q14974	68	42	Complex2850	interface_cluster_340
event_00548	Q69YH5	P49790	36	14	Complex2851	interface_cluster_341
event_00549	Q69YH5	P36873	53	26	Complex2852	interface_cluster_342
event_00550	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00551	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00552	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00553	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00554	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00555	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00556	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00557	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00558	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00559	Q96FF9	Q29RF7	88	44	Complex3175	interface_cluster_343
event_00560	Q9BWT1	P01106	62	29	Complex3295	interface_cluster_344
event_00561	Q9BWT1	P31946	64	31	Complex3294	interface_cluster_345
event_00562	Q9H5V8	Q05655	61	28	Complex3378	interface_cluster_346
event_00563	Q9H5V8	Q05655	61	28	Complex3378	interface_cluster_346
event_00564	Q9H5V8	Q06124	35	13	Complex3379	interface_cluster_347
event_00565	Q9H5V8	Q06124	35	13	Complex3379	interface_cluster_347
event_00566	Q9H5V8	P12931	61	30	Complex3380	interface_cluster_348
event_00567	P12830	P35222	538	349	Complex1370_1,Complex1370_2,Complex1370_3,Complex1370_4,Complex1370_5,Complex919	interface_cluster_349
event_00568	P19022	P35222	404	227	Complex1102,Complex1382_1,Complex1382_2,Complex1382_3,Complex1382_4,Complex1382_5	interface_cluster_350
event_00569	P33151	P41240	48	25	Complex1356	interface_cluster_351
event_00570	P33151	P35222	193	177	Complex1357_1,Complex1357_2,Complex1357_3,Complex1357_4,Complex1357_5	interface_cluster_352
event_00571	P33151	O60716	158	72	Complex244_1,Complex244_2,Complex244_3	interface_cluster_353
event_00572	P33151	O60716	158	72	Complex244_1,Complex244_2,Complex244_3	interface_cluster_353
event_00573	Q15131	Q13526	38	15	Complex2573	interface_cluster_354
event_00574	Q00536	Q8ND76	82	37	Complex2085	interface_cluster_355
event_00575	Q00536	P31946	61	31	Complex2082	interface_cluster_356
event_00576	Q00536	P61981	54	29	Complex2083	interface_cluster_357
event_00577	Q00536	P63104	68	34	Complex2084	interface_cluster_358
event_00578	P24941	P78396	52	25	Complex1192_1,Complex1192_2	interface_cluster_359
event_00579	Q00535	Q15078	0	0		interface_cluster_360
event_00580	Q15078	Q05655	44	19	Complex2569	interface_cluster_361
event_00581	Q96SN8	P23258	58	24	Complex3218	interface_cluster_362
event_00582	Q00534	P24385	48	23	Complex2079	interface_cluster_363
event_00583	Q00534	P30281	79	56	Complex2080_1,Complex2080_2	interface_cluster_364
event_00584	P50750	O60885	20	9	Complex248	interface_cluster_365
event_00585	P50750	O60885	20	9	Complex248	interface_cluster_365
event_00586	P50750	O94992	97	48	Complex1733	interface_cluster_366
event_00587	P50750	P07900	67	25	Complex1734	interface_cluster_367
event_00588	P50750	P17735	56	24	Complex1731	interface_cluster_368
event_00589	P38936	P31751	53	24	Complex1484	interface_cluster_369
event_00590	P38936	P07357	39	20	Complex1483	interface_cluster_370
event_00591	P38936	P07357	39	20	Complex1483	interface_cluster_370
event_00592	P38936	P07357	39	20	Complex1483	interface_cluster_370
event_00593	P38936	P07357	39	20	Complex1483	interface_cluster_370
event_00594	P38936	P0DP23	46	30	Complex1490	interface_cluster_371
event_00595	P38936	P24941	34	18	Complex1479	interface_cluster_372
event_00596	P38936	P24941	34	18	Complex1479	interface_cluster_372
event_00597	P38936	P24941	34	18	Complex1479	interface_cluster_372
event_00598	P38936	P11802	131	84	Complex1486	interface_cluster_373
event_00599	P38936	P11802	131	84	Complex1486	interface_cluster_373
event_00600	P38936	Q00987	87	38	Complex1481	interface_cluster_374
event_00601	P38936	P12004	0	0		interface_cluster_375
event_00602	P38936	P12004	0	0		interface_cluster_376
event_00603	P38936	P12004	0	0		interface_cluster_377
event_00604	P46527	P24385	99	60	Complex1623	interface_cluster_378
event_00605	P46527	P24941	0	0		interface_cluster_379
event_00606	P46527	P11802	86	58	Complex1617	interface_cluster_380
event_00607	P46527	P11802	86	58	Complex1617	interface_cluster_380
event_00608	P46527	P11802	86	58	Complex1617	interface_cluster_380
event_00609	P46527	O60674	66	35	Complex1625	interface_cluster_381
event_00610	P46527	O60674	66	35	Complex1625	interface_cluster_381
event_00611	P46527	P52294	39	21	Complex1626	interface_cluster_382
event_00612	P46527	Q13526	52	24	Complex1627	interface_cluster_383
event_00613	P46527	P31947	69	36	Complex1633	interface_cluster_384
event_00614	P46527	Q13309	0	0		interface_cluster_385
event_00615	P46527	O14980	78	35	Complex1615	interface_cluster_386
event_00616	P46527	P31946	53	24	Complex1619	interface_cluster_384
event_00617	P46527	P62258	59	35	Complex1620	interface_cluster_384
event_00618	P46527	P62258	59	35	Complex1620	interface_cluster_384
event_00619	P46527	P62258	59	35	Complex1620	interface_cluster_384
event_00620	P46527	P61981	60	26	Complex1621	interface_cluster_384
event_00621	P46527	Q04917	71	37	Complex1631	interface_cluster_384
event_00622	P46527	Q04917	71	37	Complex1631	interface_cluster_384
event_00623	P46527	P27348	62	28	Complex1622	interface_cluster_384
event_00624	P46527	P27348	62	28	Complex1622	interface_cluster_384
event_00625	P46527	P27348	62	28	Complex1622	interface_cluster_384
event_00626	P46527	P27348	62	28	Complex1622	interface_cluster_384
event_00627	P49918	Q13309	41	18	Complex1716	interface_cluster_387
event_00628	P42771	P11802	50	22	Complex1542	interface_cluster_388
event_00629	P42771	P11802	50	22	Complex1542	interface_cluster_388
event_00630	P55273	Q00534	0	0		interface_cluster_389
event_00631	P55273	Q00534	0	0		interface_cluster_390
event_00632	Q9H211	Q13309	59	27	Complex3350	interface_cluster_391
event_00633	P40198	O00443	50	20	Complex1498	interface_cluster_392
event_00634	P40198	P15498	26	10	Complex1499	interface_cluster_393
event_00635	P17676	Q9ULK4	59	27	Complex1072	interface_cluster_394
event_00636	P17676	O95402	96	43	Complex1069	interface_cluster_395
event_00637	P17676	Q12824	61	29	Complex1070	interface_cluster_396
event_00638	P17676	Q92922	21	8	Complex1071	interface_cluster_397
event_00639	P49716	Q09472	72	27	Complex1699	interface_cluster_398
event_00640	Q15744	Q04206	75	39	Complex2672	interface_cluster_399
event_00641	P49450	Q03188	38	14	Complex1690	interface_cluster_400
event_00642	P49450	Q8NCD3	89	48	Complex1688	interface_cluster_401
event_00643	P49450	Q8NCD3	105	77	Complex1688,Complex1689	interface_cluster_401
event_00644	Q9HC77	P61981	45	20	Complex3415	interface_cluster_402
event_00645	Q71F23	P53350	71	35	Complex2884	interface_cluster_403
event_00646	Q9UPN4	Q15468	55	23	Complex3609	interface_cluster_404
event_00647	Q9UPN4	Q15468	55	23	Complex3609	interface_cluster_404
event_00648	Q9UPN4	P62258	49	26	Complex3610	interface_cluster_405
event_00649	Q9UPN4	P62258	49	26	Complex3610	interface_cluster_405
event_00650	Q9UPN4	P63104	59	29	Complex3611	interface_cluster_405
event_00651	Q9UPN4	P63104	59	29	Complex3611	interface_cluster_405
event_00652	Q8TEP8	P53350	66	24	Complex3036	interface_cluster_406
event_00653	Q8TEP8	P53350	66	24	Complex3036	interface_cluster_406
event_00654	Q53EZ4	P53350	37	15	Complex2785	interface_cluster_407
event_00655	Q53EZ4	P53350	37	15	Complex2785	interface_cluster_407
event_00656	Q9Y5P4	Q9P0L0	60	27	Complex3728	interface_cluster_408
event_00657	Q12798	P62873	25	14	Complex2273	interface_cluster_409
event_00658	Q12798	A8K8P3	54	23	Complex2274	interface_cluster_410
event_00659	Q12798	A8K8P3	54	23	Complex2274	interface_cluster_410
event_00660	P41208	Q01831	62	29	Complex1523	interface_cluster_411
event_00661	P41208	Q01831	62	29	Complex1523	interface_cluster_411
event_00662	P41208	Q01831	62	29	Complex1523	interface_cluster_411
event_00663	P23528	Q01518	36	17	Complex1177	interface_cluster_412
event_00664	P23528	P63104	35	17	Complex1176	interface_cluster_413
event_00665	P23528	P63104	35	17	Complex1176	interface_cluster_413
event_00666	P23528	P63104	35	17	Complex1176	interface_cluster_413
event_00667	P13569	P13569	1329	1306	Complex43,Complex931	interface_cluster_414
event_00668	P13569	P13569	1329	1306	Complex43,Complex931	interface_cluster_414
